local,visita,goles_local,goles_visita,torneo_id,temporada,importancia,fecha,elo_local,elo_visita
Peru,Chile,0,0,1,2024,1,,1458.3060741909596,1459.6910139752874
Uruguay,Colombia,3,2,1,2024,1,,1656.0663018618725,1744.9492503741844
Samoa,Tahiti,0,3,1,2024,1,,886.2686422502738,1038.0568029442554
New Zealand,Vanuatu,8,1,1,2024,1,,1291.0774937498327,1079.786804978791
Indonesia,Japan,0,4,1,2024,1,,1166.549121695206,1668.5385735506222
Russia,Brunei,2,1,0,2024,0,,1142.0016913431662,875.0884177525942
Gambia,Comoros,1,2,1,2024,1,,1156.006802973417,1200.4307009686752
Gabon,Morocco,1,5,1,2024,1,,1259.229563104882,1741.2969940032788
Botswana,Mauritania,1,1,1,2024,1,,1086.4933236281584,1170.5875001341292
Cabo Verde,Egypt,1,1,1,2024,1,,1365.9329228736692,1560.78601808835
Angola,Ghana,1,1,1,2024,1,,1171.9778380143364,1349.8032223969456
Zambia,Ivory Coast,1,0,1,2024,1,,1261.38423706159,1549.3498255617244
Eswatini,Guinea-Bissau,1,1,1,2024,1,,971.2074735479753,1130.5636145528686
Mozambique,Mali,0,1,1,2024,1,,1225.4483456534776,1441.539843698314
Zimbabwe,Kenya,1,1,1,2024,1,,1129.3327450259085,1180.2491108338086
Uganda,South Africa,0,2,1,2024,1,,1252.5405939517873,1170.4397946646482
Germany,Bosnia and Herzegovina,7,0,1,2024,1,,1726.002506861234,1344.3538350089057
Netherlands,Hungary,4,0,1,2024,1,,1196.8133545917567,1507.5337154523356
Albania,Czechia,0,0,1,2024,1,,1387.395103063067,1487.0953361672011
Georgia,Ukraine,1,1,1,2024,1,,1381.6616829485008,1542.9608657976064
Montenegro,Iceland,0,2,1,2024,1,,1295.8213464205069,1339.5880509018089
Türkiye,Wales,0,0,1,2024,1,,1554.8073272108902,1508.6972345832896
Azerbaijan,Estonia,0,0,1,2024,1,,1148.8893420769496,1133.9069606381995
Sweden,Slovakia,2,1,1,2024,1,,1509.4827521704674,1489.6164143061433
Andorra,Moldova,0,1,1,2024,1,,931.9494070190053,1050.5307430569612
Bermuda,Antigua and Barbuda,2,1,1,2024,1,,984.5388427239576,943.5669310658946
Dominican Republic,Dominica,6,1,1,2024,1,,1090.3074570908927,904.2828801406941
Bangladesh,Maldives,2,1,0,2024,0,,906.5037300874535,941.5913079513242
Nepal,Afghanistan,2,0,0,2024,0,,910.4852208948058,976.2894764851027
Sri Lanka,Yemen,1,0,0,2024,0,,1067.2441021953796,1057.683606977208
Ethiopia,Tanzania,0,2,1,2024,1,,1076.0602080206154,1190.4354968132177
Guinea,DR Congo,1,0,1,2024,1,,1293.2376947280443,1169.476605681829
Israel,Belgium,1,0,1,2024,1,,1326.5046659927034,1716.6344894920335
Italy,France,1,3,1,2024,1,,1705.5545646697449,1853.4040240280115
England,Ireland,5,0,1,2024,1,,1814.5515966124394,1124.6772916907937
Finland,Greece,0,2,1,2024,1,,1319.3298529117378,1472.6895816392823
Norway,Kazakhstan,5,0,1,2024,1,,1566.5184713311648,1193.9863160278312
Austria,Slovenia,1,1,1,2024,1,,1626.6398748312088,1468.5133417587463
North Macedonia,Faroe Islands,1,0,1,2024,1,,1141.0065410268066,1111.2665410290263
Latvia,Armenia,1,2,1,2024,1,,1071.6504774447567,1175.7900391745213
Saint Vincent and the Grenadines,Bonaire,3,1,1,2024,1,,1088.6551182094454,1073.9438656375478
El Salvador,Montserrat,1,0,1,2024,1,,1208.969644666544,920.8017056873813
Thailand,Laos,1,1,0,2024,0,,1252.011379751709,874.8561017069294
Fiji,New Caledonia,1,1,1,2024,1,,1036.8754739323056,1115.2013754368695
Papua New Guinea,Solomon Islands,1,2,1,2024,1,,967.4461941638277,1036.0236113002172
Algeria,Liberia,5,1,1,2024,1,,1540.1278389082643,1085.4475809994346
Togo,Equatorial Guinea,3,0,1,2024,1,,1156.4973682135076,1219.3419108059225
Croatia,Portugal,1,1,1,2024,1,,1677.2049529249925,1751.829085993189
Poland,Scotland,1,2,1,2024,1,,1516.2533658825753,1496.7237565331245
Serbia,Denmark,0,0,1,2024,1,,1511.120693781514,1617.9738430715995
Spain,Switzerland,3,2,1,2024,1,,1869.865433106312,1624.2807946636244
Kosovo,Lithuania,1,0,1,2024,1,,1304.233211346451,1060.1791145365908
Romania,Cyprus,4,1,1,2024,1,,1176.102036562911,1094.0043027416802
Luxembourg,Northern Ireland,2,2,1,2024,1,,1230.3247325309712,1348.343533721634
Bulgaria,Belarus,1,1,1,2024,1,,1265.3438814123622,1227.8071644639556
Liechtenstein,San Marino,1,3,1,2024,1,,799.7506714094496,720.4167148050856
Grenada,Saint Martin,0,3,1,2024,1,,988.3544208832693,1095.4956748520003
Saint Lucia,Curaçao,1,4,1,2024,1,,1096.039543965623,1114.9795366206708
Aruba,Sint Maarten,0,1,1,2024,1,,884.7730230403887,1086.0306177083105
Puerto Rico,Haiti,0,3,1,2024,1,,1031.7193501797478,1280.5118420291653
Cuba,Saint Kitts and Nevis,4,0,1,2024,1,,1005.3603193494977,1090.3679984623197
Panama,Costa Rica,2,2,1,2024,1,,1503.8977090432995,1429.226130199384
USA,Jamaica,4,2,1,2024,1,,1666.2848134751262,1369.7278370408235
India,Malaysia,1,1,0,2024,0,,1083.1084572525676,1126.6736808716291
Singapore,Taiwan,2,3,0,2024,0,,1055.7188646081206,1069.3235290625962
Tahiti,Vanuatu,2,0,1,2024,1,,1041.0015222092723,1077.5008996399672
New Zealand,Samoa,8,0,1,2024,1,,1293.3633990886565,883.3239229852571
Tunisia,Gambia,0,1,1,2024,1,,1439.0316153408667,1151.6426529087187
Comoros,Madagascar,1,0,1,2024,1,,1204.7948510333736,1195.2981563493554
Morocco,Lesotho,7,0,1,2024,1,,1741.883893985059,1066.363017173903
Central African Republic,Gabon,0,1,1,2024,1,,1089.8697396717203,1258.6426631231016
Nigeria,Rwanda,1,2,1,2024,1,,1540.7379045811535,1130.6906602519373
Libya,Benin,0,0,1,2024,1,,1200.6977411055818,1239.2378677812947
Ghana,Niger,1,2,1,2024,1,,1347.4464020825874,1151.346130406718
Sudan,Angola,0,0,1,2024,1,,1171.141897215903,1174.3346583286946
Malawi,Burkina Faso,3,0,1,2024,1,,1120.9216736135293,1367.7581990906663
Bosnia and Herzegovina,Netherlands,1,1,1,2024,1,,1343.3535845822134,1205.3809716377332
Hungary,Germany,1,1,1,2024,1,,1498.9660984063592,1727.0027572879262
Albania,Ukraine,1,2,1,2024,1,,1388.791776639723,1540.7931312551323
Czechia,Georgia,2,1,1,2024,1,,1485.6986625905452,1383.829417490975
Wales,Iceland,4,1,1,2024,1,,1509.3569434577444,1343.9615080160559
Montenegro,Türkiye,3,1,1,2024,1,,1291.4478893062599,1554.1476183364355
Slovakia,Estonia,1,0,1,2024,1,,1484.9020027099878,1134.1224408886997
Sweden,Azerbaijan,6,0,1,2024,1,,1514.197163766623,1148.6738618264494
Malta,Andorra,0,0,1,2024,1,,1009.2781912873913,928.5926146138572
Antigua and Barbuda,Dominica,0,0,1,2024,1,,939.1538461088984,901.7304531564173
Dominican Republic,Bermuda,6,1,1,2024,1,,1092.8598840751695,988.9519276809538
French Guiana,Belize,2,2,1,2024,1,,1080.633760545788,938.4433284394239
Guadeloupe,Cayman Islands,1,0,1,2024,1,,1118.3596692623148,859.8193378413079
Guyana,Barbados,5,3,1,2024,1,,1052.0168845594446,909.2171067869203
Canada,Suriname,3,0,1,2024,1,,1570.2729267480424,1137.602420014523
Mexico,Honduras,4,0,1,2024,1,,1670.3922817970138,1372.157585591801
Gibraltar,Moldova,1,1,0,2024,0,,820.0900529195621,1053.8875354621093
Hong Kong,Mauritius,1,0,0,2024,0,,1017.7004152660503,1083.9546235801738
Myanmar,Lebanon,2,3,0,2024,0,,1005.8399678836463,1091.9278528915047
Russia,Syria,4,0,0,2024,0,,1143.7721723358175,1265.3515139289339
Sri Lanka,Yemen,0,2,0,2024,0,,1072.1065503257762,1052.8211588468114
Tajikistan,Afghanistan,3,1,0,2024,0,,1194.8753156139303,970.3536406508696
Bolivia,Paraguay,2,2,1,2024,1,,1337.6222746069113,1519.3745993326554
Colombia,Ecuador,0,1,1,2024,1,,1738.6973152063108,1582.5418259288886
Argentina,Peru,1,0,1,2024,1,,1876.1719052999895,1458.3260049710336
Chile,Venezuela,4,2,1,2024,1,,1459.6710831952134,1499.0159759281078
Brazil,Uruguay,1,1,1,2024,1,,1744.9342285372707,1662.3182370297461
North Korea,Uzbekistan,0,1,1,2024,1,,1155.4736996196616,1460.8907797572563
Kyrgyzstan,Iran,2,3,1,2024,1,,1102.413696049767,1606.483490387911
United Arab Emirates,Qatar,5,0,1,2024,1,,1155.259074611535,1422.4459514334849
Palestine,South Korea,1,1,1,2024,1,,1206.0339461007982,1575.5676890363536
Oman,Iraq,0,1,1,2024,1,,1162.0650304915746,1429.9158952630644
Kuwait,Jordan,1,1,1,2024,1,,1119.226215419763,1381.9664958373617
Bahrain,Australia,2,2,1,2024,1,,1239.4473479202588,1178.581808763687
Indonesia,Saudi Arabia,2,0,1,2024,1,,1166.0224626601414,1396.7052529805753
China,Japan,1,3,1,2024,1,,1123.5544955445073,1669.0652325856868
Egypt,Botswana,1,1,1,2024,1,,1558.2430446027502,1087.6804438411968
Mauritania,Cabo Verde,1,0,1,2024,1,,1169.4003799210907,1368.475896359269
Ivory Coast,Chad,4,0,1,2024,1,,1540.9505849306856,912.6506978485315
Sierra Leone,Zambia,0,2,1,2024,1,,1150.8888410822078,1269.7834776926288
DR Congo,Ethiopia,1,2,1,2024,1,,1166.1859758491248,1072.649210265778
Tanzania,Guinea,1,0,1,2024,1,,1193.846494568055,1296.5283245607484
Mali,Eswatini,6,0,1,2024,1,,1443.777382987692,973.3524464552308
Guinea-Bissau,Mozambique,1,2,1,2024,1,,1128.418641645613,1223.2108063640997
Cameroon,Zimbabwe,2,1,1,2024,1,,1437.6195164789658,1130.0602894718386
Kenya,Namibia,0,0,1,2024,1,,1179.5215663878785,1147.989362298255
South Africa,South Sudan,3,0,1,2024,1,,1176.5998083379652,1084.780049287306
Congo,Uganda,0,1,1,2024,1,,1097.9226995723882,1246.3805802784702
Senegal,Burundi,2,0,1,2024,1,,1206.3266381526569,1104.6706139336054
Cambodia,Malaysia,2,2,1,2024,1,,915.5046700360192,1126.0499922063386
Timor-Leste,Thailand,0,10,1,2024,1,,834.8004954113966,1248.0351568993055
Hong Kong,Mongolia,3,0,1,2024,1,,1023.6424980815801,864.035920009862
Myanmar,Indonesia,0,1,1,2024,1,,1002.0541253752041,1173.9274212047683
Laos,Vietnam,1,4,1,2024,1,,878.8323245593328,1192.0899058746043
Solomon Islands,Vanuatu,4,1,1,2024,1,,1040.0493227996367,1071.9775552168833
Singapore,Cambodia,2,1,1,2024,1,,1050.9145514626061,918.2111898442128
Malaysia,Timor-Leste,3,2,1,2024,1,,1123.343472398145,833.9524355347858
Taiwan,Mongolia,4,0,1,2024,1,,1074.1278422081107,861.1838328050566
Philippines,Myanmar,1,1,1,2024,1,,1077.0936901759048,999.3437841990974
Indonesia,Laos,3,3,1,2024,1,,1176.6377623808748,877.4177723026824
Fiji,Vanuatu,1,1,1,2024,1,,1037.9839586629764,1066.519360114906
Timor-Leste,Singapore,0,3,1,2024,1,,832.3626779002899,1054.092548557987
Thailand,Malaysia,1,0,1,2024,1,,1248.8832167759165,1124.9332300326407
Macau,Guam,1,2,1,2024,1,,834.0574939688041,816.9617186681661
Hong Kong,Taiwan,2,1,1,2024,1,,1026.4945852863857,1076.3970084375203
Laos,Philippines,1,1,1,2024,1,,880.9022120861924,1075.9930901655378
Vietnam,Indonesia,1,0,1,2024,1,,1193.5044581312548,1173.1533225973646
Papua New Guinea,Fiji,1,1,1,2024,1,,963.4204826644084,1038.3936952108386
Cambodia,Timor-Leste,2,1,1,2024,1,,915.033192748832,830.1810068750476
Singapore,Thailand,2,4,1,2024,1,,1056.274219583229,1252.171446325974
Hong Kong,Guam,5,0,1,2024,1,,1032.2078408473153,822.2075482835556
Myanmar,Laos,3,2,1,2024,1,,1000.4443842094646,883.4477215029873
Philippines,Vietnam,1,1,1,2024,1,,1073.447580748743,1198.211916248135
Solomon Islands,Papua New Guinea,2,3,1,2024,1,,1045.507517901614,964.4829928140261
Thailand,Cambodia,3,2,1,2024,1,,1254.6173504346593,918.8357841712284
Malaysia,Singapore,0,0,1,2024,1,,1121.645000482583,1053.8283154745438
Vietnam,Myanmar,5,0,1,2024,1,,1196.4898082818809,1003.8215492031383
Indonesia,Philippines,0,1,1,2024,1,,1168.4458644804845,1075.169688714997
Kuwait,Oman,1,1,1,2024,1,,1122.4204624037461,1160.302399641539
Qatar,United Arab Emirates,1,1,1,2024,1,,1414.2141388048753,1163.4908872401445
Vanuatu,Papua New Guinea,1,2,1,2024,1,,1066.1096235670439,970.6283408538906
Solomon Islands,Fiji,1,3,1,2024,1,,1039.3621698617496,1037.3311850612208
Iraq,Yemen,1,0,1,2024,1,,1431.6785261131,1058.098413247441
Saudi Arabia,Bahrain,2,3,1,2024,1,,1388.8002944359484,1238.5802744154962
Oman,Qatar,2,1,1,2024,1,,1159.7593848592899,1411.1245196230973
Kuwait,United Arab Emirates,2,1,1,2024,1,,1122.9634771859953,1166.5805064219226
Yemen,Saudi Arabia,2,3,1,2024,1,,1057.0555681524063,1381.7638026483357
Bahrain,Iraq,2,0,1,2024,1,,1245.616766203109,1432.7213712081345
Singapore,Vietnam,0,2,1,2024,1,,1054.7920673644487,1198.9702184553153
Philippines,Thailand,2,1,1,2024,1,,1081.4806936171835,1255.8816343052565
Kuwait,Qatar,1,1,1,2024,1,,1128.5878997801128,1403.0291966486868
United Arab Emirates,Oman,1,1,1,2024,1,,1160.956083827805,1167.8547078337003
Iraq,Saudi Arabia,1,3,1,2024,1,,1425.2619977830086,1383.100179559904
Bahrain,Yemen,1,2,1,2024,1,,1253.0761396282348,1055.719191240838
Vietnam,Singapore,3,1,1,2024,1,,1202.0067618687967,1051.7555239509672
Thailand,Philippines,3,1,1,2024,1,,1248.5633237530449,1088.7990041693952
Oman,Saudi Arabia,2,1,1,2024,1,,1167.7554416987334,1388.7039759328368
Kuwait,Bahrain,0,1,1,2024,1,,1131.8796774115006,1245.506551502968
Vietnam,Thailand,2,1,1,2025,1,,1204.9698953621348,1251.4135601598698
Zanzibar,Tanzania,1,0,1,2025,1,,1100.0,1200.2826331304525
Oman,Bahrain,1,2,1,2025,1,,1175.566089154584,1248.9272386343587
Burkina Faso,Kenya,1,1,1,2025,1,,1359.7033961568754,1179.0690233184957
Thailand,Vietnam,2,3,1,2025,1,,1245.7491349648521,1210.6343205571525
Zanzibar,Burkina Faso,0,1,1,2025,1,,1106.4043973792268,1357.3152530021466
Tanzania,Kenya,0,2,1,2025,1,,1193.8782357512257,1181.4571664732246
Tanzania,Burkina Faso,0,2,1,2025,1,,1188.6995583120893,1359.2239654171144
Zanzibar,Kenya,1,0,1,2025,1,,1104.495684964259,1186.635843912361
Zanzibar,Burkina Faso,2,1,1,2025,1,,1110.656234566238,1361.9496751686297
USA,Venezuela,3,1,0,2025,0,,1667.8201909194404,1493.45216547569
USA,Costa Rica,3,0,0,2025,0,,1670.5022522372549,1430.2844947479205
Uzbekistan,Jordan,0,0,0,2025,0,,1462.3610367283807,1378.7722488533786
Jamaica,Trinidad and Tobago,1,0,0,2025,0,,1368.1924595965093,1237.615523687612
Chile,Panama,6,1,0,2025,0,,1465.2348936476312,1502.839344494763
Jamaica,Trinidad and Tobago,1,1,0,2025,0,,1371.3970538688707,1234.4109294152506
Oman,Sudan,0,0,0,2025,0,,1171.6064257683977,1171.1878434484686
Saint Vincent and the Grenadines,Grenada,1,1,0,2025,0,,1093.4435327003807,984.8492217006705
Oman,Sudan,0,0,0,2025,0,,1171.6004018874994,1171.1938673293669
Jordan,North Korea,1,1,0,2025,0,,1379.9525035605702,1154.0034426485372
Honduras,Guatemala,1,2,0,2025,0,,1370.6347177574314,1151.4218938409306
Hong Kong,Macau,2,0,0,2025,0,,1034.5068710989879,828.8116643534146
India,Maldives,3,0,0,2025,0,,1083.7321459178581,936.088066807785
Vietnam,Cambodia,2,1,0,2025,0,,1216.1379496923682,917.5715003006312
Eswatini,Cameroon,0,0,1,2025,1,,972.7274074391403,1439.0743762252569
Liberia,Tunisia,0,1,1,2025,1,,1084.7672798067672,1430.63684263556
Central African Republic,Madagascar,1,4,1,2025,1,,1087.1239932605602,1190.4347907457263
Kazakhstan,Curaçao,2,0,0,2025,0,,1192.9378225264422,1119.7072378963649
Russia,Grenada,5,0,0,2025,0,,1150.4537550595278,986.3630408182809
Canada,Mexico,0,2,1,2025,1,,1571.038088131132,1671.9151496313834
USA,Panama,0,1,1,2025,1,,1672.5078417513776,1497.3002763041839
Croatia,France,2,0,1,2025,1,,1678.2626652482038,1856.3960667832923
Denmark,Portugal,1,0,1,2025,1,,1616.4828187771232,1750.7713736699777
Italy,Germany,1,2,1,2025,1,,1702.562521914464,1724.1231370088396
Netherlands,Spain,2,2,1,2025,1,,1207.2683693631689,1871.8219462158497
Austria,Serbia,1,1,1,2025,1,,1624.509362687597,1512.6117180759904
Greece,Scotland,0,1,1,2025,1,,1475.6155407083286,1502.004514567666
Türkiye,Hungary,3,1,1,2025,1,,1545.9537167833619,1501.8457186854457
Ukraine,Belgium,3,1,1,2025,1,,1543.7353014656064,1707.5916410157247
Armenia,Georgia,0,3,1,2025,1,,1179.334676163358,1380.2548195790707
Bulgaria,Ireland,1,2,1,2025,1,,1264.805776680678,1124.4922779711608
Kosovo,Iceland,2,1,1,2025,1,,1306.2036269033224,1341.1768663570892
Slovakia,Slovenia,0,0,1,2025,1,,1486.0739689007007,1470.643853902358
Laos,Sri Lanka,1,2,0,2025,0,,880.0705565093136,1066.8292959251467
Tajikistan,Belarus,0,5,0,2025,0,,1197.02969862356,1228.3452691956397
Paraguay,Chile,1,0,1,2025,1,,1516.9740569386486,1470.7739618382104
Peru,Bolivia,3,1,1,2025,1,,1457.4983214995186,1340.0228170009182
Brazil,Colombia,2,1,1,2025,1,,1743.7672021415497,1731.5900745167698
Iran,United Arab Emirates,2,0,1,2025,1,,1607.0042065319085,1161.055349962772
Uzbekistan,Kyrgyzstan,1,0,1,2025,1,,1461.180782021189,1101.8929799057694
Qatar,North Korea,5,1,1,2025,1,,1399.737419017299,1156.8629154014543
South Korea,Oman,1,1,1,2025,1,,1571.6324931508163,1171.594551387586
Iraq,Kuwait,2,2,1,2025,1,,1419.658201410076,1128.45899028011
Jordan,Palestine,3,1,1,2025,1,,1377.0930308076531,1209.9691419863354
Japan,Bahrain,2,0,1,2025,1,,1669.480019392481,1252.886902020545
Australia,Indonesia,5,1,1,2025,1,,1179.4488822684496,1162.134859578298
Saudi Arabia,China,1,0,1,2025,1,,1380.8933284769862,1123.1397087377131
Sierra Leone,Guinea-Bissau,3,1,1,2025,1,,1147.5360692726374,1124.7499401430086
Zimbabwe,Benin,2,2,1,2025,1,,1128.6054297255475,1238.685494547959
Cabo Verde,Mauritius,1,0,1,2025,1,,1360.8881543973316,1078.012540764644
Libya,Angola,1,1,1,2025,1,,1201.2501143389175,1174.288712096129
Gambia,Kenya,3,3,1,2025,1,,1160.0374256140253,1180.475294310382
Gabon,Seychelles,3,0,1,2025,1,,1261.3884095342617,797.7802947921696
Mozambique,Uganda,3,1,1,2025,1,,1226.879507866704,1249.3652844268895
Malawi,Namibia,0,1,1,2025,1,,1128.97647654732,1148.4419053676377
Comoros,Mali,0,3,1,2025,1,,1209.6582166370026,1444.4024220037825
Lebanon,Timor-Leste,4,0,0,2025,0,,1095.7136953999468,826.3784154526512
Belize,Costa Rica,0,7,1,2025,1,,940.3825364019829,1428.2789052337978
Guyana,Guatemala,3,2,1,2025,1,,1055.0702315507474,1159.2154075088038
Bermuda,Honduras,3,5,1,2025,1,,985.4042394202608,1362.8412040895582
Saint Vincent and the Grenadines,Jamaica,1,1,1,2025,1,,1091.9297135827703,1369.5218429822978
Suriname,Martinique,1,0,1,2025,1,,1136.8372586314333,1122.927401164489
Guadeloupe,Nicaragua,1,0,1,2025,1,,1120.2014728977026,1133.2300607340028
Cuba,Trinidad and Tobago,1,2,1,2025,1,,1011.5598370914755,1236.2861403018235
Northern Ireland,Switzerland,1,1,0,2025,0,,1346.707551132719,1622.3242815540866
Puerto Rico,Dominican Republic,2,2,0,2025,0,,1029.7917339617568,1096.4075723358626
Singapore,Nepal,0,1,0,2025,0,,1048.7923904576292,916.4210567290389
Thailand,Afghanistan,2,0,0,2025,0,,1240.2455058296364,968.1992576412399
Ecuador,Venezuela,2,1,1,2025,1,,1589.6490666184295,1490.7701041578755
Uruguay,Argentina,0,1,1,2025,1,,1663.485263425467,1876.9995887715045
New Caledonia,Tahiti,3,0,1,2025,1,,1114.0928907061987,1046.5248666323562
New Zealand,Fiji,7,0,1,2025,1,,1294.2258439163845,1042.360412949087
Burkina Faso,Djibouti,4,1,1,2025,1,,1353.85498862399,1092.6411475025243
Ethiopia,Egypt,0,2,1,2025,1,,1078.9637068465042,1553.8676194212997
DR Congo,South Sudan,1,0,1,2025,1,,1159.8714792683986,1081.0715142593908
Rwanda,Nigeria,0,2,1,2025,1,,1139.8282506637984,1531.6003141692925
South Africa,Lesotho,0,3,1,2025,1,,1180.3083433658803,1066.1623871328507
Morocco,Niger,2,1,1,2025,1,,1742.0845240261115,1158.9023852356556
Burundi,Ivory Coast,0,1,1,2025,1,,1101.093196412814,1541.212243685926
Botswana,Algeria,1,3,1,2025,1,,1092.0558690226474,1540.8081401009317
Guinea,Somalia,0,0,1,2025,1,,1290.092185998351,831.3148787294342
Equatorial Guinea,São Tomé and Príncipe,2,0,1,2025,1,,1213.4472411833472,1076.860681033728
Ghana,Chad,5,0,1,2025,1,,1339.8901472536497,912.389039093291
Malta,Finland,0,1,1,2025,1,,1008.1374661835732,1316.4038938426916
Poland,Lithuania,1,0,1,2025,1,,1510.9726078480337,1058.2086989797194
Cyprus,San Marino,2,0,1,2025,1,,1090.1642746738453,726.538984692812
Romania,Bosnia and Herzegovina,0,1,1,2025,1,,1179.942064630746,1341.4661868567778
England,Albania,2,0,1,2025,1,,1814.7366103320724,1385.8496064292488
Andorra,Latvia,0,1,1,2025,1,,929.7333397176753,1068.10584045592
Azerbaijan,Haiti,0,3,0,2025,0,,1147.586892817864,1282.4394582471564
Luxembourg,Sweden,1,0,0,2025,0,,1231.9607151198863,1515.2841327752083
Togo,Mauritania,2,2,1,2025,1,,1162.3920378360829,1176.988121883028
Sudan,Senegal,0,0,1,2025,1,,1171.1997178292802,1209.9040556734483
Moldova,Norway,0,5,1,2025,1,,1050.953037948214,1567.5669648325538
Israel,Estonia,2,1,1,2025,1,,1335.5475144690122,1132.9504746979867
Liechtenstein,North Macedonia,0,3,1,2025,1,,793.6284015217232,1145.579590286833
Wales,Kazakhstan,3,1,1,2025,1,,1512.141585116711,1196.899283687553
Montenegro,Gibraltar,3,1,1,2025,1,,1299.6417908593335,823.0245504334575
Czechia,Faroe Islands,2,1,1,2025,1,,1489.2732605024494,1106.6934917689998
USA,Canada,1,2,1,2025,1,,1665.1804283251104,1567.450361336281
Panama,Mexico,1,2,1,2025,1,,1504.627689730451,1675.5028764262345
France,Croatia,2,0,1,2025,1,,1849.035800067403,1685.6229319640931
Germany,Italy,3,3,1,2025,1,,1728.8132525021256,1697.872406421178
Portugal,Denmark,5,2,1,2025,1,,1743.929620231064,1623.3245722160368
Spain,Netherlands,3,3,1,2025,1,,1867.0353719355633,1212.0549436434553
Belgium,Ukraine,3,0,1,2025,1,,1700.3941187378002,1550.932823743531
Hungary,Türkiye,0,3,1,2025,1,,1497.4770954613102,1550.3223400074974
Scotland,Greece,0,3,1,2025,1,,1506.6254753116273,1470.9945799643674
Serbia,Austria,2,0,1,2025,1,,1514.1685930597375,1622.95248770385
